Student_ID,Semster_Name,Paper 1,Paper 2,Paper 3,Paper 4,Paper 5,Paper 6,Paper 7,percentage,sum,Department_ID,Department_Name
SID20164391,Sem_3,65.0,100.0,56.0,40.0,40.0,51.0,57.0,58.42857143,409,IDEPT1378,Industrial Design Centre
SID20164391,Sem_4,,55.0,89.0,56.0,87.0,70.0,44.0,66.83333333,401,IDEPT1378,Industrial Design Centre
SID20164391,Sem_5,64.0,50.0,98.0,100.0,59.0,72.0,92.0,76.42857143,535,IDEPT1378,Industrial Design Centre
SID20164391,Sem_6,46.0,85.0,69.0,81.0,87.0,92.0,99.0,79.85714286,559,IDEPT1378,Industrial Design Centre
SID20164391,Sem_7,68.0,79.0,56.0,89.0,53.0,44.0,50.0,62.71428571,439,IDEPT1378,Industrial Design Centre
SID20164391,Sem_8,54.0,52.0,67.0,83.0,83.0,58.0,67.0,66.28571429,464,IDEPT1378,Industrial Design Centre
SID20164784,Sem_1,63.0,77.0,72.0,97.0,58.0,80.0,100.0,78.14285714,547,IDEPT1378,Industrial Design Centre
SID20164784,Sem_2,40.0,55.0,44.0,29.0,94.0,60.0,98.0,60.0,420,IDEPT1378,Industrial Design Centre
SID20164784,Sem_3,45.0,66.0,40.0,95.0,68.0,76.0,57.0,63.85714286,447,IDEPT1378,Industrial Design Centre
SID20164784,Sem_4,46.0,67.0,67.0,64.0,94.0,64.0,60.0,66.0,462,IDEPT1378,Industrial Design Centre
SID20164784,Sem_5,87.0,94.0,85.0,77.0,,51.0,85.0,79.83333333,479,IDEPT1378,Industrial Design Centre
SID20164784,Sem_6,90.0,,71.0,81.0,53.0,49.0,70.0,69.0,414,IDEPT1378,Industrial Design Centre
SID20164784,Sem_7,87.0,41.0,72.0,77.0,80.0,,61.0,69.66666667,418,IDEPT1378,Industrial Design Centre
SID20164784,Sem_8,89.0,90.0,75.0,55.0,60.0,63.0,70.0,71.71428571,502,IDEPT1378,Industrial Design Centre
SID20164987,Sem_1,82.0,80.0,48.0,93.0,92.0,99.0,91.0,83.57142857,585,IDEPT1378,Industrial Design Centre
SID20164987,Sem_2,59.0,57.0,77.0,65.0,65.0,68.0,80.0,67.28571429,471,IDEPT1378,Industrial Design Centre
SID20164987,Sem_3,64.0,77.0,44.0,45.0,88.0,43.0,72.0,61.85714286,433,IDEPT1378,Industrial Design Centre
SID20164987,Sem_4,41.0,68.0,51.0,91.0,71.0,94.0,58.0,67.71428571,474,IDEPT1378,Industrial Design Centre
SID20164987,Sem_5,56.0,56.0,86.0,65.0,75.0,100.0,84.0,74.57142857,522,IDEPT1378,Industrial Design Centre
SID20164987,Sem_6,81.0,53.0,79.0,59.0,99.0,71.0,69.0,73.0,511,IDEPT1378,Industrial Design Centre
SID20164987,Sem_7,89.0,43.0,,98.0,69.0,89.0,46.0,72.33333333,434,IDEPT1378,Industrial Design Centre
SID20164987,Sem_8,68.0,69.0,77.0,92.0,59.0,57.0,87.0,72.71428571,509,IDEPT1378,Industrial Design Centre
SID20165555,Sem_1,69.0,84.0,48.0,94.0,45.0,86.0,49.0,67.85714286,475,IDEPT1378,Industrial Design Centre
SID20165555,Sem_2,85.0,61.0,77.0,78.0,67.0,95.0,90.0,79.0,553,IDEPT1378,Industrial Design Centre
SID20165555,Sem_3,43.0,79.0,75.0,61.0,84.0,77.0,68.0,69.57142857,487,IDEPT1378,Industrial Design Centre
SID20165555,Sem_4,85.0,64.0,47.0,91.0,69.0,81.0,50.0,69.57142857,487,IDEPT1378,Industrial Design Centre
SID20165555,Sem_5,69.0,60.0,100.0,77.0,78.0,99.0,78.0,80.14285714,561,IDEPT1378,Industrial Design Centre
SID20165555,Sem_6,44.0,75.0,56.0,91.0,53.0,54.0,61.0,62.0,434,IDEPT1378,Industrial Design Centre
SID20165555,Sem_7,90.0,43.0,,81.0,46.0,96.0,86.0,73.66666667,442,IDEPT1378,Industrial Design Centre
SID20165555,Sem_8,44.0,52.0,67.0,44.0,72.0,95.0,98.0,67.42857143,472,IDEPT1378,Industrial Design Centre
SID20165751,Sem_1,54.0,89.0,49.0,55.0,90.0,75.0,49.0,65.85714286,461,IDEPT1378,Industrial Design Centre
SID20165751,Sem_2,64.0,73.0,43.0,54.0,74.0,72.0,89.0,67.0,469,IDEPT1378,Industrial Design Centre
SID20165751,Sem_3,75.0,77.0,28.0,42.0,76.0,68.0,94.0,65.71428571,460,IDEPT1378,Industrial Design Centre
SID20165751,Sem_4,54.0,56.0,85.0,87.0,48.0,58.0,65.0,64.71428571,453,IDEPT1378,Industrial Design Centre
SID20165751,Sem_5,53.0,69.0,70.0,93.0,79.0,67.0,74.0,72.14285714,505,IDEPT1378,Industrial Design Centre
SID20165751,Sem_6,89.0,74.0,27.0,49.0,60.0,51.0,97.0,63.85714286,447,IDEPT1378,Industrial Design Centre
SID20165751,Sem_7,67.0,70.0,78.0,92.0,45.0,83.0,99.0,76.28571429,534,IDEPT1378,Industrial Design Centre
SID20165751,Sem_8,45.0,96.0,91.0,64.0,58.0,97.0,65.0,73.71428571,516,IDEPT1378,Industrial Design Centre
SID20166597,Sem_1,61.0,54.0,86.0,93.0,93.0,98.0,47.0,76.0,532,IDEPT1378,Industrial Design Centre
SID20166597,Sem_2,61.0,73.0,,79.0,,54.0,73.0,68.0,340,IDEPT1378,Industrial Design Centre
SID20166597,Sem_3,52.0,,91.0,80.0,87.0,73.0,48.0,71.83333333,431,IDEPT1378,Industrial Design Centre
SID20166597,Sem_4,42.0,48.0,93.0,93.0,55.0,62.0,,65.5,393,IDEPT1378,Industrial Design Centre
SID20166597,Sem_5,44.0,75.0,93.0,47.0,63.0,98.0,44.0,66.28571429,464,IDEPT1378,Industrial Design Centre
SID20166597,Sem_6,76.0,70.0,64.0,63.0,48.0,81.0,87.0,69.85714286,489,IDEPT1378,Industrial Design Centre
SID20166597,Sem_7,41.0,69.0,77.0,88.0,67.0,96.0,45.0,69.0,483,IDEPT1378,Industrial Design Centre
SID20166597,Sem_8,90.0,93.0,74.0,100.0,60.0,91.0,48.0,79.42857143,556,IDEPT1378,Industrial Design Centre
SID20166616,Sem_1,79.0,100.0,88.0,69.0,90.0,100.0,43.0,81.28571429,569,IDEPT1378,Industrial Design Centre
SID20166616,Sem_2,93.0,67.0,66.0,81.0,70.0,90.0,92.0,79.85714286,559,IDEPT1378,Industrial Design Centre
SID20166616,Sem_3,66.0,61.0,45.0,45.0,99.0,54.0,76.0,63.71428571,446,IDEPT1378,Industrial Design Centre
SID20166616,Sem_4,66.0,44.0,65.0,74.0,76.0,100.0,57.0,68.85714286,482,IDEPT1378,Industrial Design Centre
SID20166616,Sem_5,51.0,41.0,43.0,89.0,69.0,77.0,97.0,66.71428571,467,IDEPT1378,Industrial Design Centre
SID20166616,Sem_6,52.0,72.0,68.0,,52.0,55.0,63.0,60.33333333,362,IDEPT1378,Industrial Design Centre
SID20166616,Sem_7,88.0,96.0,76.0,71.0,90.0,64.0,71.0,79.42857143,556,IDEPT1378,Industrial Design Centre
SID20166616,Sem_8,83.0,98.0,70.0,66.0,67.0,70.0,,75.66666667,454,IDEPT1378,Industrial Design Centre
SID20167361,Sem_1,58.0,47.0,,97.0,57.0,87.0,60.0,67.66666667,406,IDEPT1378,Industrial Design Centre
SID20167361,Sem_2,,86.0,53.0,49.0,44.0,40.0,84.0,59.33333333,356,IDEPT1378,Industrial Design Centre
SID20167361,Sem_3,66.0,87.0,52.0,83.0,83.0,77.0,50.0,71.14285714,498,IDEPT1378,Industrial Design Centre
SID20167361,Sem_4,48.0,99.0,81.0,23.0,88.0,79.0,89.0,72.42857143,507,IDEPT1378,Industrial Design Centre
SID20167361,Sem_5,63.0,96.0,66.0,43.0,87.0,100.0,45.0,71.42857143,500,IDEPT1378,Industrial Design Centre
SID20167361,Sem_6,42.0,85.0,94.0,61.0,61.0,99.0,46.0,69.71428571,488,IDEPT1378,Industrial Design Centre
SID20167361,Sem_7,44.0,56.0,97.0,99.0,61.0,,43.0,66.66666667,400,IDEPT1378,Industrial Design Centre
SID20167361,Sem_8,96.0,67.0,50.0,59.0,87.0,91.0,80.0,75.71428571,530,IDEPT1378,Industrial Design Centre
SID20167529,Sem_1,95.0,88.0,99.0,57.0,84.0,84.0,92.0,85.57142857,599,IDEPT1378,Industrial Design Centre
SID20167529,Sem_2,55.0,45.0,91.0,94.0,,92.0,69.0,74.33333333,446,IDEPT1378,Industrial Design Centre
SID20167529,Sem_3,79.0,73.0,46.0,64.0,93.0,100.0,58.0,73.28571429,513,IDEPT1378,Industrial Design Centre
SID20167529,Sem_4,64.0,63.0,88.0,93.0,40.0,96.0,59.0,71.85714286,503,IDEPT1378,Industrial Design Centre
SID20167529,Sem_5,93.0,57.0,84.0,51.0,,64.0,92.0,73.5,441,IDEPT1378,Industrial Design Centre
SID20167529,Sem_6,53.0,50.0,42.0,45.0,41.0,53.0,75.0,51.28571429,359,IDEPT1378,Industrial Design Centre
SID20167529,Sem_7,74.0,96.0,52.0,84.0,88.0,40.0,82.0,73.71428571,516,IDEPT1378,Industrial Design Centre
SID20167529,Sem_8,22.0,53.0,99.0,82.0,46.0,92.0,56.0,64.28571429,450,IDEPT1378,Industrial Design Centre
SID20168685,Sem_1,52.0,59.0,45.0,60.0,47.0,87.0,95.0,63.57142857,445,IDEPT1378,Industrial Design Centre
SID20168685,Sem_2,88.0,73.0,67.0,59.0,60.0,66.0,88.0,71.57142857,501,IDEPT1378,Industrial Design Centre
SID20168685,Sem_3,89.0,84.0,71.0,84.0,57.0,97.0,59.0,77.28571429,541,IDEPT1378,Industrial Design Centre
SID20168685,Sem_4,99.0,72.0,83.0,55.0,93.0,50.0,83.0,76.42857143,535,IDEPT1378,Industrial Design Centre
SID20168685,Sem_5,100.0,46.0,40.0,85.0,52.0,45.0,42.0,58.57142857,410,IDEPT1378,Industrial Design Centre
SID20168685,Sem_6,59.0,44.0,74.0,93.0,89.0,44.0,89.0,70.28571429,492,IDEPT1378,Industrial Design Centre
SID20168685,Sem_7,74.0,59.0,93.0,85.0,42.0,69.0,71.0,70.42857143,493,IDEPT1378,Industrial Design Centre
SID20168685,Sem_8,88.0,87.0,82.0,82.0,61.0,65.0,59.0,74.85714286,524,IDEPT1378,Industrial Design Centre
SID20168951,Sem_1,55.0,80.0,,55.0,84.0,78.0,43.0,65.83333333,395,IDEPT1378,Industrial Design Centre
SID20168951,Sem_2,40.0,45.0,72.0,78.0,98.0,87.0,60.0,68.57142857,480,IDEPT1378,Industrial Design Centre
SID20168951,Sem_3,73.0,84.0,60.0,98.0,43.0,90.0,71.0,74.14285714,519,IDEPT1378,Industrial Design Centre
SID20168951,Sem_4,72.0,74.0,42.0,95.0,50.0,52.0,76.0,65.85714286,461,IDEPT1378,Industrial Design Centre
SID20168951,Sem_5,97.0,78.0,73.0,53.0,94.0,43.0,44.0,68.85714286,482,IDEPT1378,Industrial Design Centre
SID20168951,Sem_6,41.0,46.0,73.0,54.0,65.0,,40.0,53.16666667,319,IDEPT1378,Industrial Design Centre
SID20168951,Sem_7,41.0,44.0,40.0,84.0,73.0,48.0,69.0,57.0,399,IDEPT1378,Industrial Design Centre
SID20168951,Sem_8,98.0,48.0,85.0,89.0,45.0,85.0,85.0,76.42857143,535,IDEPT1378,Industrial Design Centre
SID20169883,Sem_1,75.0,95.0,,88.0,83.0,25.0,95.0,76.83333333,461,IDEPT1378,Industrial Design Centre
SID20169883,Sem_2,40.0,56.0,55.0,47.0,44.0,90.0,56.0,55.42857143,388,IDEPT1378,Industrial Design Centre
SID20169883,Sem_3,49.0,80.0,46.0,54.0,51.0,65.0,76.0,60.14285714,421,IDEPT1378,Industrial Design Centre
SID20169883,Sem_4,50.0,98.0,85.0,68.0,45.0,60.0,49.0,65.0,455,IDEPT1378,Industrial Design Centre
SID20169883,Sem_5,62.0,45.0,85.0,51.0,50.0,56.0,45.0,56.28571429,394,IDEPT1378,Industrial Design Centre
SID20169883,Sem_6,93.0,92.0,70.0,44.0,90.0,51.0,94.0,76.28571429,534,IDEPT1378,Industrial Design Centre
SID20169883,Sem_7,89.0,77.0,80.0,77.0,77.0,82.0,59.0,77.28571429,541,IDEPT1378,Industrial Design Centre
SID20169883,Sem_8,90.0,78.0,54.0,47.0,87.0,45.0,97.0,71.14285714,498,IDEPT1378,Industrial Design Centre
SID20171473,Sem_1,56.0,82.0,76.0,69.0,51.0,85.0,52.0,67.28571429,471,IDEPT1378,Industrial Design Centre
SID20171473,Sem_2,56.0,86.0,43.0,57.0,41.0,78.0,52.0,59.0,413,IDEPT1378,Industrial Design Centre
SID20171473,Sem_3,88.0,83.0,70.0,46.0,70.0,74.0,49.0,68.57142857,480,IDEPT1378,Industrial Design Centre
SID20171473,Sem_4,84.0,97.0,61.0,96.0,79.0,43.0,70.0,75.71428571,530,IDEPT1378,Industrial Design Centre
SID20171473,Sem_5,93.0,,48.0,82.0,87.0,,20.0,66.0,330,IDEPT1378,Industrial Design Centre
SID20171473,Sem_6,81.0,84.0,100.0,44.0,76.0,76.0,74.0,76.42857143,535,IDEPT1378,Industrial Design Centre
SID20171473,Sem_7,80.0,97.0,94.0,46.0,59.0,66.0,90.0,76.0,532,IDEPT1378,Industrial Design Centre
SID20171473,Sem_8,59.0,,78.0,57.0,77.0,85.0,99.0,75.83333333,455,IDEPT1378,Industrial Design Centre
SID20171525,Sem_1,52.0,70.0,,99.0,64.0,55.0,97.0,72.83333333,437,IDEPT1378,Industrial Design Centre
SID20171525,Sem_2,50.0,63.0,,94.0,88.0,97.0,63.0,75.83333333,455,IDEPT1378,Industrial Design Centre
SID20171525,Sem_3,92.0,92.0,54.0,43.0,45.0,67.0,45.0,62.57142857,438,IDEPT1378,Industrial Design Centre
SID20171525,Sem_4,80.0,44.0,100.0,73.0,84.0,98.0,49.0,75.42857143,528,IDEPT1378,Industrial Design Centre
SID20171525,Sem_5,86.0,70.0,70.0,91.0,70.0,60.0,53.0,71.42857143,500,IDEPT1378,Industrial Design Centre
SID20171525,Sem_6,63.0,57.0,69.0,75.0,61.0,84.0,90.0,71.28571429,499,IDEPT1378,Industrial Design Centre
SID20171525,Sem_7,44.0,58.0,72.0,96.0,76.0,49.0,52.0,63.85714286,447,IDEPT1378,Industrial Design Centre
SID20171525,Sem_8,89.0,98.0,85.0,95.0,84.0,92.0,76.0,88.42857143,619,IDEPT1378,Industrial Design Centre
SID20171977,Sem_1,93.0,99.0,100.0,96.0,90.0,85.0,66.0,89.85714286,629,IDEPT1378,Industrial Design Centre
SID20171977,Sem_2,66.0,41.0,,93.0,54.0,57.0,99.0,68.33333333,410,IDEPT1378,Industrial Design Centre
SID20171977,Sem_3,56.0,47.0,48.0,66.0,54.0,76.0,78.0,60.71428571,425,IDEPT1378,Industrial Design Centre
SID20171977,Sem_4,73.0,42.0,71.0,59.0,56.0,93.0,47.0,63.0,441,IDEPT1378,Industrial Design Centre
SID20171977,Sem_5,95.0,58.0,81.0,81.0,61.0,63.0,90.0,75.57142857,529,IDEPT1378,Industrial Design Centre
SID20171977,Sem_6,70.0,48.0,59.0,75.0,48.0,70.0,88.0,65.42857143,458,IDEPT1378,Industrial Design Centre
SID20171977,Sem_7,53.0,56.0,62.0,78.0,48.0,56.0,41.0,56.28571429,394,IDEPT1378,Industrial Design Centre
SID20171977,Sem_8,54.0,74.0,48.0,70.0,40.0,65.0,100.0,64.42857143,451,IDEPT1378,Industrial Design Centre
SID20175300,Sem_1,73.0,27.0,91.0,81.0,42.0,99.0,52.0,66.42857143,465,IDEPT1378,Industrial Design Centre
SID20175300,Sem_2,83.0,86.0,87.0,64.0,57.0,91.0,53.0,74.42857143,521,IDEPT1378,Industrial Design Centre
SID20175300,Sem_3,84.0,,76.0,69.0,58.0,75.0,67.0,71.5,429,IDEPT1378,Industrial Design Centre
SID20175300,Sem_4,68.0,50.0,100.0,84.0,40.0,56.0,74.0,67.42857143,472,IDEPT1378,Industrial Design Centre
SID20175300,Sem_5,93.0,83.0,67.0,68.0,46.0,52.0,48.0,65.28571429,457,IDEPT1378,Industrial Design Centre
SID20175300,Sem_6,83.0,69.0,81.0,71.0,40.0,51.0,96.0,70.14285714,491,IDEPT1378,Industrial Design Centre
SID20175300,Sem_7,60.0,64.0,96.0,50.0,92.0,25.0,57.0,63.42857143,444,IDEPT1378,Industrial Design Centre
SID20175300,Sem_8,83.0,67.0,75.0,76.0,,55.0,70.0,71.0,426,IDEPT1378,Industrial Design Centre
SID20175607,Sem_1,46.0,62.0,93.0,64.0,48.0,58.0,65.0,62.28571429,436,IDEPT1378,Industrial Design Centre
SID20175607,Sem_2,40.0,97.0,95.0,47.0,52.0,48.0,73.0,64.57142857,452,IDEPT1378,Industrial Design Centre
SID20175607,Sem_3,99.0,,58.0,94.0,65.0,69.0,72.0,76.16666667,457,IDEPT1378,Industrial Design Centre
SID20175607,Sem_4,73.0,50.0,99.0,74.0,73.0,59.0,99.0,75.28571429,527,IDEPT1378,Industrial Design Centre
SID20175607,Sem_5,76.0,95.0,40.0,93.0,81.0,52.0,,72.83333333,437,IDEPT1378,Industrial Design Centre
SID20175607,Sem_6,68.0,98.0,95.0,92.0,81.0,62.0,72.0,81.14285714,568,IDEPT1378,Industrial Design Centre
SID20175607,Sem_7,46.0,84.0,98.0,96.0,46.0,72.0,70.0,73.14285714,512,IDEPT1378,Industrial Design Centre
SID20175607,Sem_8,70.0,41.0,53.0,75.0,59.0,85.0,89.0,67.42857143,472,IDEPT1378,Industrial Design Centre
SID20176022,Sem_1,41.0,78.0,40.0,42.0,94.0,100.0,81.0,68.0,476,IDEPT1378,Industrial Design Centre
SID20176022,Sem_2,41.0,49.0,47.0,59.0,62.0,84.0,73.0,59.28571429,415,IDEPT1378,Industrial Design Centre
SID20176022,Sem_3,42.0,65.0,58.0,67.0,84.0,94.0,59.0,67.0,469,IDEPT1378,Industrial Design Centre
SID20176022,Sem_4,84.0,44.0,42.0,45.0,47.0,50.0,83.0,56.42857143,395,IDEPT1378,Industrial Design Centre
SID20176022,Sem_5,93.0,66.0,85.0,58.0,78.0,28.0,64.0,67.42857143,472,IDEPT1378,Industrial Design Centre
SID20176022,Sem_6,76.0,74.0,62.0,75.0,82.0,93.0,95.0,79.57142857,557,IDEPT1378,Industrial Design Centre
SID20176022,Sem_7,69.0,65.0,67.0,68.0,93.0,87.0,78.0,75.28571429,527,IDEPT1378,Industrial Design Centre
SID20176022,Sem_8,95.0,96.0,52.0,59.0,91.0,91.0,52.0,76.57142857,536,IDEPT1378,Industrial Design Centre
SID20176196,Sem_1,78.0,41.0,94.0,41.0,42.0,67.0,75.0,62.57142857,438,IDEPT1378,Industrial Design Centre
SID20176196,Sem_2,94.0,98.0,56.0,68.0,51.0,44.0,19.0,61.42857143,430,IDEPT1378,Industrial Design Centre
SID20176196,Sem_3,42.0,75.0,85.0,99.0,61.0,79.0,60.0,71.57142857,501,IDEPT1378,Industrial Design Centre
SID20176196,Sem_4,44.0,90.0,41.0,41.0,95.0,54.0,62.0,61.0,427,IDEPT1378,Industrial Design Centre
SID20176196,Sem_5,58.0,64.0,59.0,97.0,98.0,83.0,47.0,72.28571429,506,IDEPT1378,Industrial Design Centre
SID20176196,Sem_6,60.0,,67.0,63.0,76.0,99.0,99.0,77.33333333,464,IDEPT1378,Industrial Design Centre
SID20176196,Sem_7,59.0,45.0,48.0,54.0,65.0,89.0,72.0,61.71428571,432,IDEPT1378,Industrial Design Centre
SID20176196,Sem_8,82.0,80.0,40.0,61.0,92.0,51.0,76.0,68.85714286,482,IDEPT1378,Industrial Design Centre
SID20176880,Sem_1,93.0,49.0,86.0,76.0,85.0,80.0,45.0,73.42857143,514,IDEPT1378,Industrial Design Centre
SID20176880,Sem_2,54.0,65.0,97.0,53.0,90.0,99.0,86.0,77.71428571,544,IDEPT1378,Industrial Design Centre
SID20176880,Sem_3,90.0,54.0,61.0,73.0,70.0,93.0,88.0,75.57142857,529,IDEPT1378,Industrial Design Centre
SID20176880,Sem_4,76.0,97.0,97.0,59.0,93.0,53.0,50.0,75.0,525,IDEPT1378,Industrial Design Centre
SID20176880,Sem_5,57.0,77.0,65.0,51.0,48.0,54.0,52.0,57.71428571,404,IDEPT1378,Industrial Design Centre
SID20176880,Sem_6,52.0,40.0,50.0,88.0,92.0,55.0,50.0,61.0,427,IDEPT1378,Industrial Design Centre
SID20176880,Sem_7,61.0,63.0,68.0,98.0,48.0,98.0,47.0,69.0,483,IDEPT1378,Industrial Design Centre
SID20176880,Sem_8,70.0,78.0,56.0,78.0,55.0,55.0,99.0,70.14285714,491,IDEPT1378,Industrial Design Centre
SID20177762,Sem_1,98.0,58.0,58.0,92.0,59.0,43.0,67.0,67.85714286,475,IDEPT1378,Industrial Design Centre
SID20177762,Sem_2,97.0,87.0,95.0,70.0,41.0,92.0,74.0,79.42857143,556,IDEPT1378,Industrial Design Centre
SID20177762,Sem_3,75.0,50.0,80.0,85.0,64.0,48.0,73.0,67.85714286,475,IDEPT1378,Industrial Design Centre
SID20177762,Sem_4,65.0,69.0,65.0,85.0,42.0,100.0,94.0,74.28571429,520,IDEPT1378,Industrial Design Centre
SID20177762,Sem_5,95.0,76.0,80.0,66.0,92.0,89.0,86.0,83.42857143,584,IDEPT1378,Industrial Design Centre
SID20177762,Sem_6,96.0,93.0,76.0,64.0,86.0,52.0,75.0,77.42857143,542,IDEPT1378,Industrial Design Centre
SID20177762,Sem_7,93.0,,85.0,72.0,96.0,67.0,41.0,75.66666667,454,IDEPT1378,Industrial Design Centre
SID20177762,Sem_8,90.0,57.0,42.0,89.0,85.0,78.0,67.0,72.57142857,508,IDEPT1378,Industrial Design Centre
SID20178022,Sem_1,41.0,76.0,41.0,66.0,53.0,73.0,71.0,60.14285714,421,IDEPT1378,Industrial Design Centre
SID20178022,Sem_2,78.0,61.0,46.0,48.0,58.0,46.0,57.0,56.28571429,394,IDEPT1378,Industrial Design Centre
SID20178022,Sem_3,40.0,73.0,49.0,48.0,76.0,43.0,46.0,53.57142857,375,IDEPT1378,Industrial Design Centre
SID20178022,Sem_4,85.0,52.0,62.0,83.0,59.0,97.0,40.0,68.28571429,478,IDEPT1378,Industrial Design Centre
SID20178022,Sem_5,40.0,65.0,59.0,58.0,92.0,49.0,58.0,60.14285714,421,IDEPT1378,Industrial Design Centre
SID20178022,Sem_6,41.0,82.0,90.0,98.0,95.0,50.0,96.0,78.85714286,552,IDEPT1378,Industrial Design Centre
SID20178022,Sem_7,90.0,66.0,80.0,87.0,74.0,80.0,21.0,71.14285714,498,IDEPT1378,Industrial Design Centre
SID20178022,Sem_8,67.0,88.0,57.0,66.0,40.0,45.0,66.0,61.28571429,429,IDEPT1378,Industrial Design Centre
SID20179941,Sem_1,68.0,45.0,62.0,70.0,75.0,74.0,41.0,62.14285714,435,IDEPT1378,Industrial Design Centre
SID20179941,Sem_2,52.0,85.0,68.0,93.0,65.0,46.0,51.0,65.71428571,460,IDEPT1378,Industrial Design Centre
SID20179941,Sem_3,,71.0,40.0,93.0,88.0,46.0,100.0,73.0,438,IDEPT1378,Industrial Design Centre
SID20179941,Sem_4,78.0,88.0,93.0,50.0,48.0,55.0,56.0,66.85714286,468,IDEPT1378,Industrial Design Centre
SID20179941,Sem_5,88.0,87.0,44.0,80.0,61.0,71.0,56.0,69.57142857,487,IDEPT1378,Industrial Design Centre
SID20179941,Sem_6,63.0,58.0,77.0,70.0,59.0,62.0,52.0,63.0,441,IDEPT1378,Industrial Design Centre
SID20179941,Sem_7,78.0,87.0,74.0,97.0,84.0,96.0,42.0,79.71428571,558,IDEPT1378,Industrial Design Centre
SID20179941,Sem_8,22.0,81.0,87.0,68.0,52.0,61.0,47.0,59.71428571,418,IDEPT1378,Industrial Design Centre
SID20181152,Sem_1,54.0,48.0,77.0,,67.0,96.0,94.0,72.66666667,436,IDEPT1378,Industrial Design Centre
SID20181152,Sem_2,55.0,96.0,45.0,62.0,47.0,71.0,50.0,60.85714286,426,IDEPT1378,Industrial Design Centre
SID20181152,Sem_3,74.0,95.0,75.0,80.0,40.0,72.0,53.0,69.85714286,489,IDEPT1378,Industrial Design Centre
SID20181152,Sem_4,83.0,70.0,81.0,97.0,97.0,65.0,96.0,84.14285714,589,IDEPT1378,Industrial Design Centre
SID20181152,Sem_5,66.0,90.0,94.0,53.0,44.0,55.0,76.0,68.28571429,478,IDEPT1378,Industrial Design Centre
SID20181152,Sem_6,47.0,94.0,55.0,77.0,59.0,51.0,67.0,64.28571429,450,IDEPT1378,Industrial Design Centre
SID20181152,Sem_7,40.0,90.0,61.0,51.0,77.0,54.0,66.0,62.71428571,439,IDEPT1378,Industrial Design Centre
SID20181152,Sem_8,91.0,83.0,87.0,57.0,66.0,100.0,100.0,83.42857143,584,IDEPT1378,Industrial Design Centre
SID20182298,Sem_1,81.0,91.0,76.0,94.0,21.0,42.0,75.0,68.57142857,480,IDEPT1378,Industrial Design Centre
SID20182298,Sem_2,46.0,92.0,64.0,96.0,85.0,57.0,69.0,72.71428571,509,IDEPT1378,Industrial Design Centre
SID20182298,Sem_3,100.0,66.0,97.0,100.0,58.0,65.0,63.0,78.42857143,549,IDEPT1378,Industrial Design Centre
SID20182298,Sem_4,41.0,64.0,81.0,98.0,66.0,46.0,60.0,65.14285714,456,IDEPT1378,Industrial Design Centre
SID20182298,Sem_5,75.0,60.0,41.0,25.0,54.0,52.0,87.0,56.28571429,394,IDEPT1378,Industrial Design Centre
SID20182298,Sem_6,79.0,61.0,90.0,,73.0,100.0,45.0,74.66666667,448,IDEPT1378,Industrial Design Centre
SID20182298,Sem_7,96.0,62.0,52.0,62.0,22.0,45.0,59.0,56.85714286,398,IDEPT1378,Industrial Design Centre
SID20182298,Sem_8,89.0,59.0,84.0,98.0,83.0,93.0,71.0,82.42857143,577,IDEPT1378,Industrial Design Centre
SID20182710,Sem_1,43.0,72.0,58.0,92.0,67.0,70.0,67.0,67.0,469,IDEPT1378,Industrial Design Centre
SID20182710,Sem_2,46.0,94.0,92.0,96.0,92.0,72.0,73.0,80.71428571,565,IDEPT1378,Industrial Design Centre
SID20182710,Sem_3,83.0,100.0,54.0,89.0,51.0,65.0,52.0,70.57142857,494,IDEPT1378,Industrial Design Centre
SID20182710,Sem_4,68.0,70.0,80.0,78.0,59.0,64.0,73.0,70.28571429,492,IDEPT1378,Industrial Design Centre
SID20182710,Sem_5,64.0,82.0,96.0,91.0,80.0,95.0,54.0,80.28571429,562,IDEPT1378,Industrial Design Centre
SID20182710,Sem_6,43.0,80.0,58.0,63.0,71.0,57.0,96.0,66.85714286,468,IDEPT1378,Industrial Design Centre
SID20182710,Sem_7,50.0,92.0,82.0,66.0,85.0,46.0,42.0,66.14285714,463,IDEPT1378,Industrial Design Centre
SID20182710,Sem_8,52.0,42.0,54.0,91.0,78.0,95.0,77.0,69.85714286,489,IDEPT1378,Industrial Design Centre
SID20182758,Sem_1,91.0,44.0,77.0,75.0,73.0,41.0,81.0,68.85714286,482,IDEPT1378,Industrial Design Centre
SID20182758,Sem_2,99.0,79.0,52.0,82.0,62.0,94.0,48.0,73.71428571,516,IDEPT1378,Industrial Design Centre
SID20182758,Sem_3,56.0,95.0,59.0,46.0,98.0,96.0,43.0,70.42857143,493,IDEPT1378,Industrial Design Centre
SID20182758,Sem_4,44.0,54.0,96.0,40.0,86.0,23.0,44.0,55.28571429,387,IDEPT1378,Industrial Design Centre
SID20182758,Sem_5,87.0,57.0,98.0,55.0,84.0,67.0,99.0,78.14285714,547,IDEPT1378,Industrial Design Centre
SID20182758,Sem_6,72.0,90.0,65.0,64.0,87.0,99.0,76.0,79.0,553,IDEPT1378,Industrial Design Centre
SID20182758,Sem_7,83.0,65.0,47.0,83.0,90.0,71.0,80.0,74.14285714,519,IDEPT1378,Industrial Design Centre
