,Sem_1,Sem_2,Sem_3,Sem_4,Sem_5,Sem_6,Sem_7,Sem_8
3371,88.57142857,66.85714286,64.57142857,74.0,83.71428571,79.16666667,70.14285714,85.57142857
3372,63.42857143,73.57142857,76.71428571,71.42857143,69.0,83.5,65.0,79.14285714
3373,70.0,68.0,65.71428571,78.57142857,67.42857143,61.33333333,68.42857143,62.5
3374,61.28571429,68.0,65.57142857,72.14285714,61.0,64.42857143,73.28571429,64.5
3375,73.0,72.71428571,78.57142857,71.42857143,57.71428571,76.5,68.14285714,66.14285714
3376,68.0,69.85714286,69.71428571,71.0,75.57142857,59.33333333,79.57142857,76.42857143
3377,67.0,68.14285714,77.42857143,74.71428571,70.14285714,75.14285714,65.85714286,73.71428571
3378,80.0,61.14285714,60.71428571,62.16666667,60.57142857,73.14285714,72.85714286,78.0
3379,66.0,77.57142857,82.71428571,67.14285714,75.71428571,63.28571429,67.14285714,67.42857143
3380,77.14285714,68.0,70.71428571,65.28571429,71.71428571,79.66666667,58.42857143,80.42857143
3381,80.85714286,83.5,67.71428571,77.16666667,69.0,61.0,79.57142857,67.16666667
3382,74.85714286,65.0,64.42857143,74.42857143,72.57142857,76.42857143,62.42857143,75.28571429
3383,69.71428571,60.28571429,64.71428571,65.14285714,58.57142857,81.42857143,64.85714286,77.57142857
3384,61.85714286,75.33333333,69.14285714,61.71428571,69.28571429,75.71428571,65.83333333,72.42857143
3385,62.71428571,66.42857143,63.0,68.71428571,69.71428571,82.28571429,69.14285714,58.71428571
3386,73.28571429,71.28571429,82.0,72.14285714,85.28571429,61.66666667,78.14285714,65.66666667
3387,60.14285714,60.14285714,67.28571429,67.28571429,68.28571429,68.28571429,67.14285714,67.14285714
3388,69.14285714,69.14285714,70.0,70.0,74.71428571,74.71428571,63.85714286,63.85714286
3389,67.0,67.0,80.33333333,80.33333333,69.42857143,69.42857143,81.14285714,81.14285714
3390,74.57142857,74.57142857,71.57142857,71.57142857,74.57142857,74.57142857,78.42857143,78.42857143
3391,65.71428571,67.57142857,68.0,65.85714286,71.28571429,66.83333333,68.85714286,84.42857143
3392,71.57142857,74.42857143,67.5,70.42857143,69.57142857,73.28571429,64.14285714,65.5
3393,66.28571429,64.42857143,67.85714286,67.42857143,70.57142857,79.85714286,69.85714286,76.42857143
3394,66.33333333,67.57142857,75.14285714,76.85714286,58.42857143,64.0,63.0,56.14285714
3395,56.57142857,56.57142857,72.0,72.0,72.28571429,72.28571429,67.14285714,67.14285714
3396,61.85714286,61.85714286,62.0,62.0,82.57142857,82.57142857,73.83333333,73.83333333
3397,70.71428571,69.28571429,64.85714286,75.28571429,76.14285714,75.42857143,57.57142857,65.85714286
3398,80.14285714,72.0,65.42857143,56.85714286,70.5,72.57142857,62.14285714,67.42857143
3399,75.57142857,64.57142857,72.42857143,72.71428571,82.16666667,69.42857143,72.14285714,69.57142857
3400,71.42857143,69.57142857,71.0,67.57142857,78.0,74.42857143,69.42857143,64.85714286
3401,79.57142857,71.66666667,74.71428571,71.28571429,77.14285714,86.42857143,66.57142857,81.71428571
3402,71.83333333,53.85714286,76.57142857,73.85714286,64.14285714,66.42857143,67.85714286,83.0
3403,66.71428571,63.14285714,62.85714286,71.42857143,73.66666667,70.71428571,61.0,63.71428571
3404,61.0,69.83333333,67.85714286,67.71428571,56.42857143,74.83333333,70.85714286,73.42857143
3405,65.42857143,74.28571429,74.71428571,76.85714286,61.57142857,56.83333333,71.85714286,68.42857143
3406,64.42857143,81.71428571,58.42857143,66.83333333,76.42857143,79.85714286,62.71428571,66.28571429
3407,78.14285714,60.0,63.85714286,66.0,79.83333333,69.0,69.66666667,71.71428571
3408,83.57142857,67.28571429,61.85714286,67.71428571,74.57142857,73.0,72.33333333,72.71428571
3409,67.85714286,79.0,69.57142857,69.57142857,80.14285714,62.0,73.66666667,67.42857143
3410,65.85714286,67.0,65.71428571,64.71428571,72.14285714,63.85714286,76.28571429,73.71428571
3411,76.0,68.0,71.83333333,65.5,66.28571429,69.85714286,69.0,79.42857143
3412,81.28571429,79.85714286,63.71428571,68.85714286,66.71428571,60.33333333,79.42857143,75.66666667
3413,67.66666667,59.33333333,71.14285714,72.42857143,71.42857143,69.71428571,66.66666667,75.71428571
3414,85.57142857,74.33333333,73.28571429,71.85714286,73.5,51.28571429,73.71428571,64.28571429
3415,63.57142857,71.57142857,77.28571429,76.42857143,58.57142857,70.28571429,70.42857143,74.85714286
3416,65.83333333,68.57142857,74.14285714,65.85714286,68.85714286,53.16666667,57.0,76.42857143
3417,76.83333333,55.42857143,60.14285714,65.0,56.28571429,76.28571429,77.28571429,71.14285714
3418,67.28571429,59.0,68.57142857,75.71428571,66.0,76.42857143,76.0,75.83333333
3419,72.83333333,75.83333333,62.57142857,75.42857143,71.42857143,71.28571429,63.85714286,88.42857143
3420,89.85714286,68.33333333,60.71428571,63.0,75.57142857,65.42857143,56.28571429,64.42857143
3421,66.42857143,74.42857143,71.5,67.42857143,65.28571429,70.14285714,63.42857143,71.0
3422,62.28571429,64.57142857,76.16666667,75.28571429,72.83333333,81.14285714,73.14285714,67.42857143
3423,68.0,59.28571429,67.0,56.42857143,67.42857143,79.57142857,75.28571429,76.57142857
3424,62.57142857,61.42857143,71.57142857,61.0,72.28571429,77.33333333,61.71428571,68.85714286
3425,73.42857143,77.71428571,75.57142857,75.0,57.71428571,61.0,69.0,70.14285714
3426,67.85714286,79.42857143,67.85714286,74.28571429,83.42857143,77.42857143,75.66666667,72.57142857
3427,60.14285714,56.28571429,53.57142857,68.28571429,60.14285714,78.85714286,71.14285714,61.28571429
3428,62.14285714,65.71428571,73.0,66.85714286,69.57142857,63.0,79.71428571,59.71428571
3429,72.66666667,60.85714286,69.85714286,84.14285714,68.28571429,64.28571429,62.71428571,83.42857143
3430,68.57142857,72.71428571,78.42857143,65.14285714,56.28571429,74.66666667,56.85714286,82.42857143
3431,67.0,80.71428571,70.57142857,70.28571429,80.28571429,66.85714286,66.14285714,69.85714286
3432,68.85714286,73.71428571,70.42857143,55.28571429,78.14285714,79.0,74.14285714,70.14285714
3433,64.14285714,83.5,75.28571429,72.57142857,76.0,62.0,72.0,67.85714286
3434,70.14285714,59.0,73.85714286,61.14285714,66.42857143,68.85714286,59.28571429,62.14285714
3435,66.42857143,63.66666667,67.14285714,56.57142857,85.57142857,69.28571429,75.42857143,71.14285714
3436,61.33333333,63.85714286,62.42857143,82.85714286,67.42857143,69.83333333,81.28571429,75.71428571
3437,71.14285714,66.14285714,77.0,64.0,66.0,72.28571429,64.85714286,70.42857143
3438,86.57142857,59.28571429,73.57142857,72.28571429,65.57142857,60.85714286,61.0,59.28571429
3439,65.14285714,57.42857143,70.0,73.33333333,76.0,78.57142857,66.57142857,67.42857143
3440,72.85714286,75.42857143,68.42857143,72.57142857,66.57142857,68.83333333,74.42857143,69.85714286
3441,68.83333333,56.0,64.57142857,76.0,67.0,60.42857143,73.14285714,72.71428571
3442,74.57142857,66.5,75.42857143,66.14285714,74.57142857,71.71428571,84.57142857,61.28571429
3443,74.42857143,74.14285714,65.14285714,55.33333333,68.28571429,69.71428571,81.71428571,60.0
3444,73.0,69.71428571,75.5,66.14285714,74.57142857,73.0,62.0,64.71428571
3445,72.85714286,66.85714286,66.57142857,58.14285714,60.71428571,66.28571429,81.0,83.71428571
3446,71.85714286,81.14285714,73.71428571,62.71428571,72.57142857,66.57142857,68.14285714,70.0
3447,65.57142857,72.14285714,68.71428571,72.57142857,62.66666667,71.71428571,61.14285714,82.85714286
3448,78.14285714,78.14285714,66.57142857,66.57142857,75.14285714,75.14285714,70.42857143,70.42857143
3449,75.83333333,75.83333333,64.5,64.5,73.0,73.0,80.57142857,80.57142857
3450,67.85714286,68.14285714,72.57142857,78.42857143,59.42857143,64.14285714,79.57142857,68.57142857
3451,73.33333333,63.71428571,57.71428571,61.33333333,69.5,82.14285714,62.42857143,63.57142857
3452,70.42857143,70.71428571,58.85714286,71.57142857,75.16666667,64.0,65.14285714,77.85714286
3453,61.14285714,59.85714286,70.83333333,64.0,72.42857143,70.28571429,72.85714286,64.28571429
3454,70.42857143,71.57142857,53.16666667,63.28571429,75.57142857,74.71428571,61.85714286,64.57142857
3455,69.42857143,70.0,63.71428571,59.33333333,60.57142857,67.85714286,83.0,66.5
3456,71.85714286,67.66666667,78.57142857,83.0,60.83333333,72.85714286,72.57142857,75.0
3457,79.0,53.42857143,68.28571429,65.71428571,61.14285714,72.14285714,61.14285714,68.42857143
3458,73.28571429,57.16666667,67.66666667,74.0,76.66666667,80.0,58.28571429,67.28571429
3459,66.5,77.57142857,75.57142857,69.71428571,67.0,63.57142857,74.42857143,68.8
3460,71.0,71.0,71.28571429,71.28571429,71.85714286,71.85714286,57.0,57.0
3461,75.14285714,75.14285714,66.85714286,66.85714286,66.85714286,66.85714286,73.85714286,73.85714286
3462,66.14285714,63.85714286,73.16666667,75.66666667,71.0,72.57142857,72.0,76.28571429
3463,74.28571429,63.42857143,69.0,73.71428571,68.57142857,79.66666667,63.71428571,74.14285714
3464,64.71428571,76.14285714,60.42857143,75.57142857,71.0,82.14285714,70.57142857,81.0
3465,71.71428571,74.28571429,50.28571429,75.2,67.57142857,61.85714286,69.16666667,60.42857143
3466,68.28571429,76.14285714,72.0,68.85714286,80.83333333,56.5,58.57142857,63.85714286
3467,61.71428571,66.42857143,55.83333333,73.14285714,64.71428571,79.57142857,78.85714286,66.85714286
3468,72.14285714,61.42857143,74.85714286,69.28571429,78.71428571,70.14285714,80.85714286,74.42857143
3469,59.42857143,63.0,68.0,74.57142857,84.14285714,74.71428571,60.57142857,69.71428571
3470,70.14285714,77.28571429,63.57142857,80.85714286,75.0,77.57142857,70.28571429,66.14285714
3471,64.71428571,69.0,70.85714286,66.71428571,77.71428571,74.5,82.66666667,68.57142857
3472,66.28571429,60.57142857,56.14285714,69.66666667,77.42857143,70.71428571,67.71428571,76.66666667
3473,72.0,70.42857143,70.85714286,76.42857143,72.57142857,64.14285714,58.28571429,65.71428571
3474,74.71428571,64.71428571,54.33333333,74.66666667,67.42857143,81.0,66.0,74.14285714
3475,74.14285714,70.71428571,74.83333333,69.57142857,72.28571429,71.0,63.42857143,71.71428571
3476,71.14285714,67.71428571,69.33333333,66.71428571,66.71428571,71.28571429,71.85714286,80.0
3477,73.33333333,67.42857143,76.0,71.85714286,65.42857143,68.28571429,72.42857143,66.57142857
3478,75.71428571,76.0,72.14285714,65.57142857,70.28571429,65.71428571,77.57142857,64.42857143
3479,83.71428571,60.85714286,71.57142857,79.28571429,66.71428571,66.14285714,66.57142857,74.57142857
3480,74.57142857,78.42857143,61.0,62.66666667,62.42857143,75.0,63.14285714,65.16666667
3481,72.42857143,64.85714286,70.85714286,63.57142857,67.28571429,85.28571429,66.28571429,60.66666667
3482,82.0,65.0,76.33333333,72.57142857,78.85714286,69.14285714,63.0,66.28571429
3483,70.0,68.85714286,78.42857143,74.14285714,69.57142857,73.71428571,84.57142857,81.85714286
3484,57.71428571,64.42857143,75.0,58.71428571,76.42857143,71.0,74.33333333,56.33333333
3485,77.0,71.85714286,79.14285714,78.28571429,80.71428571,83.57142857,76.85714286,83.71428571
3486,69.0,61.0,74.0,72.0,76.57142857,78.71428571,62.33333333,67.14285714
3487,75.14285714,70.83333333,64.57142857,64.28571429,69.0,63.85714286,61.28571429,77.28571429
3488,74.57142857,78.28571429,71.28571429,75.0,77.14285714,70.0,60.0,83.28571429
3489,73.85714286,79.14285714,68.14285714,56.85714286,55.42857143,69.14285714,67.57142857,79.28571429
3490,76.57142857,78.33333333,69.42857143,61.14285714,64.0,71.57142857,68.71428571,65.71428571
3491,64.0,79.57142857,68.42857143,66.57142857,61.0,63.14285714,73.57142857,80.28571429
3492,64.85714286,69.71428571,62.42857143,70.57142857,78.42857143,81.71428571,71.28571429,63.71428571
3493,76.42857143,67.0,77.71428571,76.28571429,60.42857143,69.0,64.42857143,76.0
3494,80.57142857,85.28571429,67.28571429,73.0,58.71428571,71.42857143,76.85714286,69.42857143
3495,75.42857143,61.42857143,74.6,58.85714286,69.85714286,75.42857143,59.42857143,62.42857143
3496,77.71428571,76.16666667,53.0,71.57142857,59.28571429,70.85714286,57.85714286,57.71428571
3497,61.28571429,87.0,77.42857143,63.0,63.85714286,63.57142857,72.14285714,67.0
3498,63.42857143,59.28571429,71.71428571,59.0,68.42857143,67.71428571,75.42857143,64.85714286
3499,66.42857143,73.85714286,73.28571429,76.42857143,69.42857143,75.0,71.0,73.85714286
3500,58.71428571,73.0,74.0,72.16666667,71.0,60.0,69.0,67.85714286
3501,60.71428571,59.14285714,63.71428571,82.14285714,70.33333333,57.71428571,75.42857143,75.71428571
3502,68.14285714,72.28571429,62.0,82.14285714,66.71428571,64.28571429,74.85714286,64.28571429
3503,77.28571429,55.57142857,69.57142857,74.85714286,64.42857143,67.85714286,67.57142857,63.71428571
3504,59.57142857,59.57142857,68.28571429,68.28571429,64.57142857,64.57142857,62.28571429,62.28571429
3505,73.14285714,73.14285714,72.71428571,72.71428571,80.71428571,80.71428571,78.28571429,78.28571429
3506,65.85714286,76.14285714,66.42857143,82.28571429,64.28571429,61.0,64.5,63.28571429
3507,61.42857143,70.42857143,72.28571429,70.0,70.42857143,57.57142857,69.0,75.14285714
3508,71.85714286,70.42857143,65.28571429,65.57142857,77.57142857,70.71428571,61.66666667,69.71428571
3509,66.42857143,67.83333333,81.71428571,70.14285714,59.57142857,62.0,76.57142857,59.28571429
3510,72.28571429,78.71428571,55.0,61.57142857,77.42857143,87.42857143,68.28571429,69.85714286
3511,63.85714286,63.85714286,75.42857143,75.42857143,67.85714286,67.85714286,70.57142857,70.57142857
3512,73.14285714,73.14285714,71.85714286,71.85714286,68.57142857,68.57142857,56.71428571,56.71428571
3513,70.28571429,68.71428571,59.0,70.0,64.14285714,73.0,79.16666667,76.85714286
3514,76.57142857,60.42857143,76.14285714,76.5,68.0,62.71428571,68.14285714,67.85714286
3515,67.0,55.42857143,74.28571429,66.42857143,75.42857143,79.5,65.83333333,69.71428571
3516,69.85714286,66.0,67.71428571,79.71428571,61.57142857,68.71428571,69.14285714,61.83333333
3517,57.57142857,67.14285714,76.0,71.83333333,66.0,79.0,65.66666667,63.28571429
3518,65.85714286,60.85714286,76.14285714,76.0,69.85714286,70.42857143,72.57142857,67.28571429
3519,67.71428571,67.14285714,62.85714286,67.14285714,64.28571429,65.71428571,68.57142857,65.5
3520,58.66666667,75.0,73.14285714,66.28571429,77.0,72.14285714,61.85714286,63.0
3521,69.57142857,62.0,68.14285714,70.0,73.42857143,78.0,74.14285714,68.71428571
3522,77.57142857,71.71428571,74.0,70.28571429,70.57142857,75.57142857,82.14285714,72.16666667
3523,71.28571429,68.28571429,65.0,63.0,67.71428571,61.0,64.0,66.28571429
3524,71.14285714,71.0,63.85714286,61.85714286,68.28571429,67.66666667,59.42857143,80.42857143
3525,66.0,69.28571429,72.57142857,68.57142857,75.85714286,62.0,69.0,81.71428571
3526,64.14285714,72.33333333,67.0,76.71428571,79.33333333,64.14285714,74.42857143,58.0
3527,75.42857143,74.42857143,67.85714286,64.85714286,65.42857143,68.14285714,71.0,73.85714286
3528,65.57142857,65.42857143,67.14285714,57.71428571,64.14285714,58.0,83.0,71.14285714
3529,71.85714286,71.85714286,66.0,66.0,66.42857143,66.42857143,64.28571429,64.28571429
3530,61.42857143,61.42857143,61.42857143,61.42857143,71.14285714,71.14285714,63.85714286,63.85714286
3531,68.16666667,75.85714286,76.14285714,67.83333333,74.0,71.85714286,66.0,70.28571429
3532,75.28571429,55.42857143,79.0,63.28571429,79.28571429,60.42857143,74.28571429,89.66666667
3533,72.14285714,79.71428571,78.57142857,63.71428571,65.85714286,62.4,76.0,85.0
3534,71.57142857,65.57142857,62.14285714,75.14285714,74.14285714,55.0,63.66666667,76.16666667
3535,70.0,74.14285714,54.16666667,79.85714286,66.57142857,72.57142857,78.85714286,68.14285714
3536,72.85714286,62.85714286,65.28571429,65.0,65.57142857,67.57142857,81.85714286,82.0
3537,53.42857143,63.57142857,62.57142857,62.71428571,55.71428571,64.0,58.85714286,76.0
3538,72.28571429,69.85714286,79.71428571,67.0,80.28571429,74.42857143,64.5,68.71428571
3539,75.71428571,73.57142857,73.71428571,71.57142857,64.71428571,65.0,75.0,62.14285714
3540,66.0,74.42857143,63.0,73.42857143,68.57142857,76.42857143,70.57142857,60.57142857
3541,72.57142857,63.28571429,70.83333333,66.42857143,73.0,73.14285714,67.85714286,70.42857143
3542,72.28571429,76.71428571,74.85714286,65.42857143,68.85714286,72.14285714,63.28571429,69.57142857
3543,67.66666667,67.71428571,79.57142857,79.14285714,75.71428571,65.85714286,66.85714286,68.28571429
3544,65.0,75.71428571,60.85714286,64.42857143,60.14285714,77.66666667,71.71428571,62.0
3545,60.0,68.85714286,71.0,72.0,77.57142857,77.28571429,75.28571429,75.0
3546,66.57142857,51.57142857,68.85714286,65.66666667,57.42857143,73.71428571,71.28571429,66.42857143
3547,72.42857143,64.85714286,68.57142857,70.42857143,64.85714286,73.85714286,72.85714286,75.42857143
3548,63.57142857,59.14285714,67.85714286,65.57142857,76.57142857,69.57142857,73.85714286,72.71428571
3549,85.42857143,71.57142857,69.42857143,79.28571429,64.6,62.71428571,62.14285714,60.42857143
3550,60.14285714,63.71428571,72.14285714,79.0,72.28571429,71.71428571,75.0,59.42857143
3551,70.14285714,73.66666667,60.0,78.0,70.6,75.83333333,73.14285714,66.16666667
3552,75.0,84.42857143,68.0,77.0,71.14285714,69.42857143,66.14285714,78.28571429
3553,53.28571429,76.85714286,66.71428571,74.28571429,69.14285714,66.83333333,73.85714286,66.57142857
3554,74.0,74.0,74.28571429,74.28571429,60.33333333,60.33333333,79.57142857,79.57142857
3555,69.28571429,69.28571429,78.57142857,78.57142857,75.0,75.0,61.85714286,61.85714286
3556,53.85714286,82.57142857,69.42857143,78.0,58.0,73.14285714,70.14285714,76.71428571
3557,81.0,71.0,77.71428571,67.57142857,64.5,63.0,70.57142857,64.28571429
3558,68.71428571,63.71428571,56.57142857,74.85714286,65.71428571,72.4,61.71428571,73.57142857
3559,77.85714286,59.42857143,63.57142857,74.42857143,61.0,77.0,82.0,64.57142857
3560,72.28571429,68.71428571,69.14285714,65.14285714,71.0,64.14285714,68.71428571,75.0
3561,86.0,72.28571429,71.28571429,61.0,75.14285714,75.5,65.28571429,62.16666667
3562,77.0,67.57142857,75.85714286,59.85714286,68.85714286,76.85714286,86.71428571,74.42857143
3563,64.42857143,64.71428571,69.0,65.85714286,64.57142857,71.14285714,68.0,71.28571429
3564,63.57142857,76.57142857,64.71428571,56.0,67.71428571,80.71428571,60.33333333,73.66666667
3565,80.14285714,69.57142857,54.42857143,64.71428571,74.5,58.57142857,66.42857143,79.16666667
3566,72.0,69.28571429,84.85714286,76.71428571,64.42857143,72.57142857,75.85714286,61.42857143
3567,65.0,76.0,67.66666667,67.0,69.71428571,80.14285714,72.42857143,61.0
3568,65.28571429,68.42857143,55.28571429,58.28571429,74.71428571,72.42857143,57.71428571,59.28571429
3569,69.85714286,71.85714286,64.85714286,77.0,73.5,61.42857143,65.0,82.14285714
3570,66.83333333,70.28571429,69.0,71.57142857,66.71428571,73.42857143,81.0,74.71428571
3571,79.42857143,60.0,66.14285714,76.85714286,71.14285714,64.14285714,56.42857143,62.14285714
3572,65.57142857,75.42857143,75.57142857,62.57142857,67.14285714,70.0,63.42857143,65.85714286
3573,73.57142857,74.66666667,80.71428571,56.14285714,59.57142857,57.28571429,59.42857143,74.0
3574,72.71428571,70.28571429,69.28571429,73.42857143,74.71428571,72.57142857,65.85714286,52.16666667
3575,71.28571429,78.85714286,70.57142857,56.0,61.28571429,72.85714286,63.0,80.28571429
3576,68.0,67.57142857,74.0,78.71428571,73.0,81.14285714,53.42857143,76.28571429
3577,77.57142857,69.42857143,68.14285714,72.0,79.28571429,66.57142857,65.42857143,74.85714286
3578,78.16666667,77.42857143,69.14285714,71.42857143,76.28571429,65.85714286,70.0,77.28571429
3579,71.14285714,58.83333333,53.71428571,64.71428571,67.57142857,78.66666667,74.57142857,71.71428571
3580,79.28571429,62.57142857,77.85714286,67.28571429,69.71428571,73.71428571,75.71428571,69.71428571
3581,68.28571429,68.28571429,54.0,54.0,71.57142857,71.57142857,66.85714286,66.85714286
3582,67.85714286,67.85714286,82.28571429,82.28571429,80.28571429,80.28571429,77.85714286,77.85714286
3583,72.0,75.71428571,83.57142857,82.33333333,70.57142857,67.57142857,68.14285714,65.85714286
3584,74.0,80.57142857,67.14285714,63.14285714,71.0,64.42857143,65.85714286,73.14285714
3585,80.66666667,63.28571429,63.0,70.28571429,70.71428571,57.0,74.0,74.14285714
3586,80.0,70.28571429,62.42857143,73.0,81.42857143,74.85714286,63.0,70.85714286
3587,69.28571429,72.0,60.28571429,61.71428571,64.28571429,61.85714286,62.5,54.71428571
3588,62.42857143,65.14285714,71.85714286,73.85714286,57.85714286,76.0,62.71428571,67.0
3589,68.57142857,63.28571429,71.28571429,70.28571429,69.66666667,72.42857143,70.33333333,72.85714286
3590,69.71428571,66.57142857,60.71428571,74.42857143,67.14285714,71.28571429,66.14285714,59.85714286
3591,67.14285714,58.16666667,74.85714286,61.57142857,68.71428571,69.5,70.28571429,64.71428571
3592,88.28571429,71.57142857,76.42857143,79.57142857,68.83333333,69.14285714,71.57142857,77.42857143
3593,80.71428571,83.57142857,74.42857143,59.0,75.57142857,58.14285714,70.0,72.14285714
3594,66.14285714,62.71428571,79.71428571,70.28571429,55.57142857,79.0,82.28571429,71.85714286
3595,68.0,74.28571429,58.42857143,65.42857143,60.71428571,69.71428571,75.0,64.42857143
3596,68.28571429,68.28571429,77.57142857,77.57142857,61.71428571,61.71428571,53.66666667,53.66666667
3597,73.28571429,73.28571429,69.14285714,69.14285714,87.0,87.0,72.57142857,72.57142857
3598,70.0,70.28571429,69.42857143,58.0,74.0,64.66666667,61.66666667,74.42857143
3599,76.28571429,68.0,66.5,73.28571429,63.57142857,65.0,65.85714286,55.71428571
3600,68.42857143,82.0,69.85714286,73.0,68.28571429,63.0,62.71428571,66.71428571
3601,66.42857143,68.42857143,59.28571429,74.42857143,73.42857143,73.28571429,61.85714286,71.0
3602,65.57142857,65.57142857,57.85714286,57.85714286,73.28571429,73.28571429,65.71428571,65.71428571
3603,78.57142857,78.57142857,76.71428571,76.71428571,62.57142857,62.57142857,70.33333333,70.33333333
3604,64.85714286,67.71428571,77.14285714,72.0,60.85714286,76.28571429,79.42857143,72.57142857
3605,62.57142857,55.8,70.28571429,54.14285714,76.0,65.5,64.33333333,74.28571429
3606,69.0,66.28571429,60.57142857,66.57142857,62.33333333,59.28571429,64.42857143,74.0
3607,67.28571429,77.14285714,80.42857143,65.14285714,70.14285714,70.14285714,67.85714286,58.42857143
3608,61.28571429,72.71428571,66.57142857,68.14285714,91.14285714,61.0,65.57142857,78.28571429
3609,79.57142857,69.42857143,66.28571429,80.28571429,72.71428571,70.0,57.0,68.0
3610,70.14285714,74.85714286,77.14285714,67.28571429,80.28571429,63.83333333,73.85714286,63.42857143
3611,75.0,66.28571429,62.14285714,85.5,80.85714286,65.71428571,73.28571429,70.0
3612,80.85714286,77.5,72.83333333,69.0,67.42857143,73.42857143,63.57142857,70.71428571
3613,74.42857143,65.33333333,77.71428571,76.57142857,60.0,66.42857143,73.85714286,74.14285714
3614,63.85714286,67.0,77.66666667,74.85714286,72.42857143,74.85714286,72.57142857,70.71428571
3615,70.0,69.0,71.42857143,64.33333333,71.83333333,71.14285714,75.57142857,63.14285714
3616,71.85714286,54.16666667,66.0,62.85714286,73.28571429,72.5,71.0,65.57142857
3617,69.42857143,69.42857143,75.16666667,73.14285714,67.14285714,63.57142857,88.85714286,77.14285714
3618,65.85714286,71.57142857,72.28571429,67.85714286,74.42857143,78.0,67.42857143,69.85714286
3619,65.28571429,74.57142857,78.14285714,60.14285714,69.0,62.85714286,69.85714286,71.57142857
3620,62.42857143,65.85714286,57.57142857,62.66666667,66.85714286,55.0,72.85714286,59.83333333
3621,68.14285714,68.57142857,65.85714286,62.33333333,69.57142857,58.42857143,79.0,74.0
3622,78.14285714,62.42857143,79.57142857,70.28571429,64.71428571,65.66666667,66.42857143,71.42857143
3623,70.71428571,78.0,70.14285714,74.28571429,75.71428571,72.14285714,63.85714286,65.83333333
3624,75.57142857,79.42857143,60.5,71.28571429,68.33333333,59.28571429,70.57142857,65.0
3625,53.83333333,77.57142857,66.57142857,66.16666667,70.85714286,58.71428571,78.5,61.42857143
3626,74.28571429,66.57142857,77.14285714,68.83333333,67.57142857,73.85714286,56.28571429,62.57142857
3627,67.85714286,73.16666667,55.28571429,78.5,75.85714286,64.6,71.14285714,76.0
3628,79.85714286,79.28571429,64.71428571,59.28571429,65.85714286,63.71428571,68.85714286,73.14285714
3629,65.85714286,69.57142857,61.85714286,77.28571429,84.5,66.71428571,70.57142857,68.14285714
3630,69.71428571,67.4,71.71428571,55.42857143,66.16666667,67.71428571,81.42857143,70.0
3631,58.0,62.0,60.28571429,69.85714286,79.0,66.66666667,70.28571429,64.0
3632,63.83333333,51.5,75.71428571,70.42857143,67.85714286,64.0,66.71428571,62.0
3633,69.14285714,75.14285714,72.6,73.42857143,73.57142857,68.14285714,69.57142857,76.57142857
3634,73.28571429,73.42857143,64.83333333,73.0,65.0,69.0,72.57142857,75.0
3635,78.0,73.28571429,66.71428571,76.0,62.14285714,70.42857143,72.14285714,63.71428571
3636,68.28571429,65.28571429,67.71428571,60.0,70.0,88.71428571,54.57142857,68.16666667
3637,66.71428571,81.57142857,76.28571429,78.0,64.28571429,74.85714286,63.85714286,75.28571429
3638,67.57142857,61.85714286,66.28571429,74.57142857,70.28571429,73.14285714,66.85714286,71.85714286
3639,64.0,60.0,71.28571429,73.71428571,79.42857143,81.57142857,59.71428571,69.42857143
3640,64.57142857,76.57142857,80.0,57.71428571,74.42857143,62.85714286,63.71428571,71.85714286
3641,58.85714286,76.0,73.83333333,71.85714286,66.85714286,72.71428571,62.42857143,68.66666667
3642,72.28571429,65.14285714,78.57142857,71.83333333,73.71428571,65.71428571,54.71428571,58.16666667
3643,59.14285714,73.85714286,63.42857143,62.57142857,73.66666667,71.28571429,77.57142857,80.85714286
3644,69.85714286,66.71428571,71.71428571,64.28571429,68.28571429,75.57142857,67.33333333,62.0
3645,67.0,73.0,73.42857143,70.14285714,75.85714286,67.28571429,68.0,73.57142857
3646,76.0,82.5,55.66666667,69.0,68.85714286,69.0,77.85714286,68.28571429
3647,70.42857143,68.85714286,73.28571429,63.0,72.5,67.42857143,78.16666667,70.42857143
3648,78.28571429,73.2,74.85714286,61.0,54.71428571,67.85714286,68.66666667,82.42857143
3649,66.28571429,83.71428571,60.5,68.28571429,72.14285714,79.42857143,73.71428571,77.0
3650,72.66666667,73.85714286,75.71428571,77.16666667,64.14285714,60.8,82.33333333,64.28571429
3651,64.14285714,68.85714286,71.71428571,69.14285714,71.42857143,67.42857143,82.71428571,73.66666667
3652,66.28571429,71.0,61.85714286,66.42857143,70.28571429,62.28571429,77.57142857,79.85714286
3653,72.28571429,71.0,68.42857143,72.71428571,68.42857143,50.83333333,79.42857143,63.42857143
3654,68.42857143,69.5,63.85714286,68.66666667,66.14285714,65.33333333,62.28571429,86.14285714
3655,71.71428571,65.16666667,76.0,72.57142857,62.57142857,59.42857143,72.85714286,62.85714286
3656,51.42857143,83.6,63.0,76.42857143,67.85714286,64.42857143,78.42857143,60.85714286
3657,75.0,45.42857143,66.85714286,73.14285714,58.85714286,80.2,65.57142857,70.57142857
3658,79.28571429,70.57142857,58.33333333,81.33333333,71.14285714,61.85714286,76.71428571,82.85714286
3659,68.57142857,65.71428571,73.28571429,69.85714286,70.85714286,58.28571429,56.42857143,68.14285714
